,Date,Close
561,2025-03-31,156.22999572753906
562,2025-04-01,158.8800048828125
563,2025-04-02,158.86000061035156
564,2025-04-03,152.6300048828125
565,2025-04-04,147.74000549316406
566,2025-04-07,149.24000549316406
567,2025-04-08,146.5800018310547
568,2025-04-09,161.05999755859375
569,2025-04-10,155.3699951171875
570,2025-04-11,159.39999389648438
571,2025-04-14,161.47000122070312
572,2025-04-15,158.67999267578125
573,2025-04-16,155.5
574,2025-04-17,153.36000061035156
575,2025-04-21,149.86000061035156
576,2025-04-22,153.89999389648438
577,2025-04-23,157.72000122070312
578,2025-04-24,161.47000122070312
579,2025-04-25,163.85000610351562
